"Compartment"	"Host_order"	"Rank_2"	"total_reads"	"total_reads_com_host"	"prop"
"1915"	"Total_phyllosphere"	"Rhizogoniales"	"Bdellovibrionota"	5628	570562	0.00986395869335848
"1916"	"Total_phyllosphere"	"Rhizogoniales"	"Campilobacterota"	0	570562	0
"1917"	"Total_phyllosphere"	"Rhizogoniales"	"Chloroflexi"	3360	570562	0.00588893056319909
"1918"	"Total_phyllosphere"	"Rhizogoniales"	"Cyanobacteria"	18905	570562	0.0331339977075235
"1919"	"Total_phyllosphere"	"Rhizogoniales"	"Deinococcota"	4	570562	7.01063162285606e-06
"1920"	"Total_phyllosphere"	"Rhizogoniales"	"Dependentiae"	137	570562	0.00024011413308282
"1921"	"Total_phyllosphere"	"Rhizogoniales"	"Desulfobacterota"	0	570562	0
"1922"	"Total_phyllosphere"	"Rhizogoniales"	"Elusimicrobiota"	412	570562	0.000722095057154174
"1923"	"Total_phyllosphere"	"Rhizogoniales"	"Entotheonellaeota"	0	570562	0
"1924"	"Total_phyllosphere"	"Rhizogoniales"	"Fcpu426"	119	570562	0.000208566290779968
"1925"	"Total_phyllosphere"	"Rhizogoniales"	"Fibrobacterota"	0	570562	0
"1926"	"Total_phyllosphere"	"Rhizogoniales"	"Firmicutes"	248	570562	0.000434659160617076
"1927"	"Total_phyllosphere"	"Rhizogoniales"	"Fusobacteriota"	0	570562	0
"1928"	"Total_phyllosphere"	"Rhizogoniales"	"Gemmatimonadota"	1523	570562	0.00266929799040245
"1929"	"Total_phyllosphere"	"Rhizogoniales"	"Hydrogenedentes"	0	570562	0
"1930"	"Total_phyllosphere"	"Rhizogoniales"	"Latescibacterota"	0	570562	0
"1931"	"Total_phyllosphere"	"Rhizogoniales"	"Mbnt15"	0	570562	0
"1932"	"Total_phyllosphere"	"Rhizogoniales"	"Methylomirabilota"	0	570562	0
"1933"	"Total_phyllosphere"	"Rhizogoniales"	"Myxococcota"	14929	570562	0.0261654298744045
"1934"	"Total_phyllosphere"	"Rhizogoniales"	"Nb1-j"	0	570562	0
"1935"	"Total_phyllosphere"	"Rhizogoniales"	"Nitrospirota"	0	570562	0
"1936"	"Total_phyllosphere"	"Rhizogoniales"	"Patescibacteria"	778	570562	0.0013635678506455
"1937"	"Total_phyllosphere"	"Rhizogoniales"	"Planctomycetota"	24234	570562	0.0424739116870734
"1938"	"Total_phyllosphere"	"Rhizogoniales"	"Proteobacteria"	262575	570562	0.460204149592858
"1939"	"Total_phyllosphere"	"Rhizogoniales"	"Rcp2-54"	35	570562	6.13430266999905e-05
"1940"	"Total_phyllosphere"	"Rhizogoniales"	"Sar324"	7	570562	1.22686053399981e-05
"1941"	"Total_phyllosphere"	"Rhizogoniales"	"Spirochaetota"	12	570562	2.10318948685682e-05
"1942"	"Total_phyllosphere"	"Rhizogoniales"	"Sumerlaeota"	0	570562	0
"1943"	"Total_phyllosphere"	"Rhizogoniales"	"Synergistota"	0	570562	0
"1944"	"Total_phyllosphere"	"Rhizogoniales"	"Tx1a-33"	0	570562	0
"1945"	"Total_phyllosphere"	"Rhizogoniales"	"Verrucomicrobiota"	41041	570562	0.0719308331084089
"1946"	"Total_phyllosphere"	"Rhizogoniales"	"Wps-2"	28391	570562	0.0497597106011266
"1947"	"Total_phyllosphere"	"Rhizogoniales"	"Ws2"	0	570562	0
"1948"	"Total_phyllosphere"	"Sapindales"	"Abditibacteriota"	0	311357	0
"1949"	"Total_phyllosphere"	"Sapindales"	"Acidobacteriota"	453	311357	0.00145492152095505
"1950"	"Total_phyllosphere"	"Sapindales"	"Actinobacteriota"	17166	311357	0.0551328539265216
"1951"	"Total_phyllosphere"	"Sapindales"	"Aerophobota"	63	311357	0.000202340079073218
"1952"	"Total_phyllosphere"	"Sapindales"	"Aquificota"	0	311357	0
"1953"	"Total_phyllosphere"	"Sapindales"	"Armatimonadota"	126	311357	0.000404680158146436
"1954"	"Total_phyllosphere"	"Sapindales"	"Bacteroidota"	83868	311357	0.269362821455757
"1955"	"Total_phyllosphere"	"Sapindales"	"Bdellovibrionota"	54	311357	0.00017343435349133
"1956"	"Total_phyllosphere"	"Sapindales"	"Caldatribacteriota"	24	311357	7.70819348850355e-05
"1957"	"Total_phyllosphere"	"Sapindales"	"Caldisericota"	180	311357	0.000578114511637766
"1958"	"Total_phyllosphere"	"Sapindales"	"Calditrichota"	0	311357	0
"1959"	"Total_phyllosphere"	"Sapindales"	"Campilobacterota"	818	311357	0.00262720928066496
"1960"	"Total_phyllosphere"	"Sapindales"	"Caulobacterales"	0	311357	0
"1961"	"Total_phyllosphere"	"Sapindales"	"Chloroflexi"	690	311357	0.00221610562794477
"1962"	"Total_phyllosphere"	"Sapindales"	"Cloacimonadota"	9	311357	2.89057255818883e-05
"1963"	"Total_phyllosphere"	"Sapindales"	"Coprothermobacterota"	216	311357	0.00069373741396532
"1964"	"Total_phyllosphere"	"Sapindales"	"Cyanobacteria"	1555	311357	0.00499426703109293
"1965"	"Total_phyllosphere"	"Sapindales"	"Dadabacteria"	0	311357	0
"1966"	"Total_phyllosphere"	"Sapindales"	"Deferribacterota"	0	311357	0
"1967"	"Total_phyllosphere"	"Sapindales"	"Deinococcota"	16	311357	5.13879565900237e-05
"1968"	"Total_phyllosphere"	"Sapindales"	"Dependentiae"	28	311357	8.99289240325414e-05
"1969"	"Total_phyllosphere"	"Sapindales"	"Desulfobacterota"	222	311357	0.000713007897686578
"1970"	"Total_phyllosphere"	"Sapindales"	"Elusimicrobiota"	212	311357	0.000680890424817814
"1971"	"Total_phyllosphere"	"Sapindales"	"Entotheonellaeota"	0	311357	0
"1972"	"Total_phyllosphere"	"Sapindales"	"Fcpu426"	0	311357	0
"1973"	"Total_phyllosphere"	"Sapindales"	"Fibrobacterota"	9	311357	2.89057255818883e-05
"1974"	"Total_phyllosphere"	"Sapindales"	"Firmicutes"	104233	311357	0.334770054952996
"1975"	"Total_phyllosphere"	"Sapindales"	"Fusobacteriota"	4337	311357	0.0139293479831833
"1976"	"Total_phyllosphere"	"Sapindales"	"Gal15"	0	311357	0
"1977"	"Total_phyllosphere"	"Sapindales"	"Gemmatimonadota"	159	311357	0.00051066781861336
"1978"	"Total_phyllosphere"	"Sapindales"	"Halanaerobiaeota"	0	311357	0
"1979"	"Total_phyllosphere"	"Sapindales"	"Hydrogenedentes"	39	311357	0.000125258144188183
"1980"	"Total_phyllosphere"	"Sapindales"	"Hydrothermae"	45	311357	0.000144528627909442
"1981"	"Total_phyllosphere"	"Sapindales"	"Latescibacterota"	0	311357	0
"1982"	"Total_phyllosphere"	"Sapindales"	"Marinimicrobia"	15	311357	4.81762093031472e-05
"1983"	"Total_phyllosphere"	"Sapindales"	"Mbnt15"	0	311357	0
"1984"	"Total_phyllosphere"	"Sapindales"	"Methylomirabilota"	28	311357	8.99289240325414e-05
"1985"	"Total_phyllosphere"	"Sapindales"	"Myxococcota"	98	311357	0.000314751234113895
"1986"	"Total_phyllosphere"	"Sapindales"	"Nb1-j"	95	311357	0.000305115992253266
"1987"	"Total_phyllosphere"	"Sapindales"	"Nitrospirota"	193	311357	0.000619867226367161
"1988"	"Total_phyllosphere"	"Sapindales"	"Patescibacteria"	3338	311357	0.0107208124435937
"1989"	"Total_phyllosphere"	"Sapindales"	"Planctomycetota"	1374	311357	0.00441294077216828
"1990"	"Total_phyllosphere"	"Sapindales"	"Proteobacteria"	85850	311357	0.275728504578346
"1991"	"Total_phyllosphere"	"Sapindales"	"Rcp2-54"	0	311357	0
"1992"	"Total_phyllosphere"	"Sapindales"	"Sar324"	2	311357	6.42349457375296e-06
"1993"	"Total_phyllosphere"	"Sapindales"	"Spirochaetota"	1961	311357	0.00629823642956478
"1994"	"Total_phyllosphere"	"Sapindales"	"Sumerlaeota"	0	311357	0
"1995"	"Total_phyllosphere"	"Sapindales"	"Sva0485"	45	311357	0.000144528627909442
"1996"	"Total_phyllosphere"	"Sapindales"	"Synergistota"	412	311357	0.00132323988219311
"1997"	"Total_phyllosphere"	"Sapindales"	"Ta06"	38	311357	0.000122046396901306
"1998"	"Total_phyllosphere"	"Sapindales"	"Thermotogota"	47	311357	0.000150952122483195
"1999"	"Total_phyllosphere"	"Sapindales"	"Verrucomicrobiota"	3301	311357	0.0106019777939793
"2000"	"Total_phyllosphere"	"Sapindales"	"Wps-2"	20	311357	6.42349457375296e-05
"2001"	"Total_phyllosphere"	"Sapindales"	"Ws2"	18	311357	5.78114511637766e-05
"2002"	"Total_phyllosphere"	"Sapindales"	"Zixibacteria"	0	311357	0
"2003"	"Total_phyllosphere"	"Sphagnales"	"Abditibacteriota"	81	594186	0.000136320950005554
"2004"	"Total_phyllosphere"	"Sphagnales"	"Acidobacteriota"	85255	594186	0.143482007317574
"2005"	"Total_phyllosphere"	"Sphagnales"	"Actinobacteriota"	19748	594186	0.0332353842062923
"2006"	"Total_phyllosphere"	"Sphagnales"	"Aquificota"	0	594186	0
"2007"	"Total_phyllosphere"	"Sphagnales"	"Armatimonadota"	5969	594186	0.0100456759331253
"2008"	"Total_phyllosphere"	"Sphagnales"	"Bacteroidota"	32482	594186	0.0546663839269185
"2009"	"Total_phyllosphere"	"Sphagnales"	"Bdellovibrionota"	7312	594186	0.0123059109437112
"2010"	"Total_phyllosphere"	"Sphagnales"	"Campilobacterota"	2	594186	3.36594938285318e-06
"2011"	"Total_phyllosphere"	"Sphagnales"	"Chloroflexi"	262	594186	0.000440939369153767
"2012"	"Total_phyllosphere"	"Sphagnales"	"Cyanobacteria"	27887	594186	0.0469331152198133
"2013"	"Total_phyllosphere"	"Sphagnales"	"Deinococcota"	42	594186	7.06849370399168e-05
"2014"	"Total_phyllosphere"	"Sphagnales"	"Dependentiae"	432	594186	0.000727045066696287
"2015"	"Total_phyllosphere"	"Sphagnales"	"Desulfobacterota"	12	594186	2.01956962971191e-05
"2016"	"Total_phyllosphere"	"Sphagnales"	"Elusimicrobiota"	519	594186	0.0008734638648504
"2017"	"Total_phyllosphere"	"Sphagnales"	"Entotheonellaeota"	0	594186	0
"2018"	"Total_phyllosphere"	"Sphagnales"	"Fcpu426"	300	594186	0.000504892407427977
"2019"	"Total_phyllosphere"	"Sphagnales"	"Fibrobacterota"	4	594186	6.73189876570636e-06
"2020"	"Total_phyllosphere"	"Sphagnales"	"Firmicutes"	410	594186	0.000690019623484902
"2021"	"Total_phyllosphere"	"Sphagnales"	"Fusobacteriota"	0	594186	0
"2022"	"Total_phyllosphere"	"Sphagnales"	"Gemmatimonadota"	1323	594186	0.00222657551675738
"2023"	"Total_phyllosphere"	"Sphagnales"	"Hydrogenedentes"	0	594186	0
"2024"	"Total_phyllosphere"	"Sphagnales"	"Latescibacterota"	0	594186	0
"2025"	"Total_phyllosphere"	"Sphagnales"	"Mbnt15"	0	594186	0
"2026"	"Total_phyllosphere"	"Sphagnales"	"Methylomirabilota"	0	594186	0
"2027"	"Total_phyllosphere"	"Sphagnales"	"Myxococcota"	12163	594186	0.0204700211718216
"2028"	"Total_phyllosphere"	"Sphagnales"	"Nb1-j"	0	594186	0
"2029"	"Total_phyllosphere"	"Sphagnales"	"Nitrospirota"	0	594186	0
"2030"	"Total_phyllosphere"	"Sphagnales"	"Patescibacteria"	351	594186	0.000590724116690733
"2031"	"Total_phyllosphere"	"Sphagnales"	"Planctomycetota"	20822	594186	0.0350428990248845
"2032"	"Total_phyllosphere"	"Sphagnales"	"Proteobacteria"	285828	594186	0.481041290101079
"2033"	"Total_phyllosphere"	"Sphagnales"	"Rcp2-54"	11	594186	1.85127216056925e-05
"2034"	"Total_phyllosphere"	"Sphagnales"	"Sar324"	45	594186	7.57338611141966e-05
"2035"	"Total_phyllosphere"	"Sphagnales"	"Spirochaetota"	56	594186	9.42465827198891e-05
"2036"	"Total_phyllosphere"	"Sphagnales"	"Sumerlaeota"	0	594186	0
"2037"	"Total_phyllosphere"	"Sphagnales"	"Synergistota"	0	594186	0
"2038"	"Total_phyllosphere"	"Sphagnales"	"Tx1a-33"	0	594186	0
"2039"	"Total_phyllosphere"	"Sphagnales"	"Verrucomicrobiota"	47011	594186	0.0791183232186554
"2040"	"Total_phyllosphere"	"Sphagnales"	"Wps-2"	45859	594186	0.077179536374132
"2041"	"Total_phyllosphere"	"Sphagnales"	"Ws2"	0	594186	0
